id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
01c2db48-0e12-4cfa-b373-70acac6cdd97,Otto Pastor,1980-05-14,319.180.312-97,26392-786,Fernandes,PA,Brasil,M,(081) 9306 7007,31918031297@exemplo.com.br,2024-02-03
eaa973f6-e25c-4908-a96e-e125ecb819a1,José Pedro da Rocha,1955-10-27,007.794.276-58,69652-897,da Mata,DF,Brasil,F,11 4277-9382,00779427658@exemplo.com.br,2025-02-08
0d42703e-6bbd-4d8e-8036-c37e35a406e5,Natália Siqueira,1980-02-01,247.687.865-97,63966-053,Lima da Mata,AL,Brasil,M,0500-402-8125,24768786597@exemplo.com.br,2023-11-01
8406b516-0842-4cf5-bcfa-4143fd3d6301,Cecília Castro,1983-03-04,225.668.758-52,69353586,da Cruz do Sul,MG,Brasil,M,+55 11 0790 3216,22566875852@exemplo.com.br,2024-04-13
b3c3f16b-c451-48b4-8638-5fb25d575acb,Otávio Souza,1968-12-18,574.764.828-88,89814-496,da Rosa da Prata,PB,Brasil,F,+55 (021) 4958 9891,57476482888@exemplo.com.br,2024-05-20
e6262242-95c3-41a8-b726-4c71c507a81d,Théo Lima,1982-04-28,715.477.036-07,25256342,Ribeiro,RS,Brasil,M,81 0629-3923,71547703607@exemplo.com.br,2024-02-13
dd60dc8b-74a0-4412-91ad-a0e768061fbd,Josué Cavalcanti,1949-02-14,136.696.676-44,45127-329,Cavalcanti do Sul,SC,Brasil,F,(081) 8785 8086,13669667644@exemplo.com.br,2023-10-23
deda4562-bc72-4824-a849-6802643fd001,Davi Miguel Campos,1983-03-20,737.400.160-36,17289-006,da Cunha de Lima,RN,Brasil,M,+55 81 3856-2030,73740016036@exemplo.com.br,2025-05-07
1d91e38e-180e-4e57-87e5-7fa3f624ac41,Dom Dias,1979-02-10,955.778.995-25,99490-593,Guerra,RJ,Brasil,M,61 8877 7901,95577899525@exemplo.com.br,2023-07-05
ad5b862e-0b78-4382-84f7-f23f5457ba04,Sr. Benjamim Sá,1982-01-05,343.406.732-77,72672-448,Cunha,PI,Brasil,M,21 9504-8887,34340673277@exemplo.com.br,2023-08-05
f2b64435-76a0-4cd6-a6c8-f2ae7e890a12,Luiza Azevedo,1943-03-26,942.547.593-95,58016-771,Jesus,ES,Brasil,F,(071) 8922 8311,94254759395@exemplo.com.br,2024-03-16
976db18a-795e-4d87-963e-8b88c5bb46c3,Heitor Aparecida,1977-08-07,292.957.333-92,08754-060,Borges,PE,Brasil,F,+55 (041) 1025 7568,29295733392@exemplo.com.br,2025-04-04
ff0b11a8-35e4-4f25-aa44-b138185fe284,João Cavalcante,1996-09-15,082.840.697-27,43270055,Cassiano,RR,Brasil,M,0800-451-9202,08284069727@exemplo.com.br,2023-09-18
b2d4b262-5483-4853-8c41-42f474e4e80a,Dr. Lucas Gabriel Sousa,1951-08-31,883.989.493-37,58412629,Porto de Borges,PE,Brasil,F,+55 (071) 8785 9371,88398949337@exemplo.com.br,2024-10-15
ba6e3730-1402-4ad7-bf18-fb84a59cacf8,Ravi Rios,2005-08-27,382.263.189-84,77165-098,Montenegro das Pedras,ES,Brasil,F,(051) 3164-9017,38226318984@exemplo.com.br,2025-04-13
510e660e-edef-4cac-9a29-9470a1d61922,Sr. Joaquim Peixoto,1964-09-18,194.998.294-30,88360-196,da Rocha de Fernandes,SE,Brasil,M,(031) 2013 6692,19499829430@exemplo.com.br,2024-12-13
aaf4af33-3630-48c7-aad5-e411abc51ff4,Luiz Henrique Melo,1959-08-15,206.130.364-18,53068568,Freitas,AL,Brasil,M,+55 21 1608 6029,20613036418@exemplo.com.br,2024-07-07
3b50de25-b5bf-4f92-ac42-f58ae1fae79c,Apollo Cirino,1958-05-12,184.682.838-32,02492536,Cavalcanti da Mata,RO,Brasil,M,+55 (011) 8908-7342,18468283832@exemplo.com.br,2024-10-09
7bb4dad7-0a60-4afd-a9fd-594062670bf9,Maria Isis Pastor,2001-01-07,145.314.980-83,52293871,Garcia Grande,SC,Brasil,F,+55 31 3248-8911,14531498083@exemplo.com.br,2023-08-20
90a15078-5895-4f12-a687-a64acd984211,Agatha Ramos,1963-12-28,184.666.930-23,81727-798,Sousa de Minas,MT,Brasil,M,+55 71 8650 6849,18466693023@exemplo.com.br,2025-04-21
200f96a7-8d20-40e2-81fd-d7180753826a,Josué Nunes,1939-01-11,553.852.738-02,41702-852,da Costa,AP,Brasil,M,+55 (081) 4971-6586,55385273802@exemplo.com.br,2024-10-25
f94e0c17-f3ff-46b1-b2df-263bb68fab93,Dr. Renan Cavalcante,1989-09-06,449.511.353-74,45035-677,Nascimento,RR,Brasil,F,+55 11 2009 0962,44951135374@exemplo.com.br,2025-03-26
97c9d7c8-0c60-4eb8-82b8-df3e85097cbd,Alícia Fernandes,1959-11-17,224.750.964-75,37411-596,Pacheco,RS,Brasil,M,+55 (071) 9148-4964,22475096475@exemplo.com.br,2025-04-06
10cf87d1-7947-4ce6-ab2f-aa3c029bcfad,Bianca Leão,1964-04-01,358.750.023-25,54768-809,Pires,MG,Brasil,F,+55 31 4998 9678,35875002325@exemplo.com.br,2024-08-11
5d96f383-cd2f-4751-986e-f0c981c35bd6,Elisa Lopes,1979-04-04,604.069.365-76,04178-840,das Neves da Prata,MG,Brasil,M,(071) 7631 8915,60406936576@exemplo.com.br,2024-02-20
a7f38b1d-19ee-4c20-8f1e-cc88232612dc,Pietro Casa Grande,1935-09-30,976.063.278-33,82421859,Fonseca de Mendonça,RS,Brasil,F,+55 11 1166 7892,97606327833@exemplo.com.br,2024-06-16
4f4e7e23-20d2-40b5-af4f-f2f357035e83,Marina Teixeira,1980-12-03,572.864.175-68,50892-959,Viana de Minas,MS,Brasil,M,(011) 0194-8159,57286417568@exemplo.com.br,2024-10-31
05d7b50b-f4bb-4e4c-92ce-c8eb6dc1b417,João Pedro Andrade,1946-05-06,870.573.485-52,57080538,Novais,AC,Brasil,M,+55 71 9562 8636,87057348552@exemplo.com.br,2024-09-23
da5a2800-e576-4586-89ee-9cd1bdbd721d,Dra. Bianca da Cunha,2006-03-01,183.255.834-80,27001-344,Silveira do Campo,PI,Brasil,M,+55 (021) 0777 6878,18325583480@exemplo.com.br,2024-04-10
c7fd6bb5-c275-4484-93eb-b0846e4fd59d,Srta. Kamilly Rios,1990-01-01,713.076.496-46,63792-561,Ramos,AC,Brasil,F,41 6540 9353,71307649646@exemplo.com.br,2024-10-06
f3ae8530-e2a2-40bc-9390-a0ab15a119ed,Bianca Casa Grande,1949-07-22,223.302.954-95,25090869,Cardoso das Pedras,TO,Brasil,F,(011) 4153-5288,22330295495@exemplo.com.br,2024-06-15
62949062-2ff5-4d0b-9f7d-a699d2c02018,Paulo Câmara,1974-04-02,579.412.766-89,95567085,Fonseca Grande,AM,Brasil,M,71 6959 4552,57941276689@exemplo.com.br,2023-12-06
a18794d4-28f5-47bb-8fe7-b54f52218c3a,Thales Cavalcanti,2003-08-21,224.195.334-29,87538519,Carvalho,DF,Brasil,M,+55 31 9904 2357,22419533429@exemplo.com.br,2023-11-01
3b88ac6a-9680-40f3-b089-96918147c40c,Sra. Ana Luiza Costela,1958-04-18,312.356.404-89,17695-352,Campos,AL,Brasil,F,+55 (021) 3427 6330,31235640489@exemplo.com.br,2025-04-25
6b6a7414-adb2-446e-a05e-40c07f2e4074,Enzo Andrade,1966-11-22,238.587.842-50,84239-667,Farias,GO,Brasil,M,+55 81 5072 9789,23858784250@exemplo.com.br,2023-09-13
f84a2b29-b5f4-4d71-b69a-16b81b064854,Sophia da Rocha,1949-04-04,619.209.393-76,73281573,Teixeira,BA,Brasil,M,11 6714 2552,61920939376@exemplo.com.br,2024-12-11
a53a4cf3-2676-45d3-93f3-396406821b11,Luana das Neves,1954-12-01,935.305.394-53,15295-008,Castro,RN,Brasil,M,+55 (081) 7336 9110,93530539453@exemplo.com.br,2024-08-05
3fa0943a-1fe6-4323-9987-b283dcfaafa4,Antony Borges,1995-07-23,166.321.710-40,31273496,da Paz da Serra,RN,Brasil,F,0900 580 4712,16632171040@exemplo.com.br,2023-08-31
8e5053b2-339b-4c63-97ff-357853a14a73,Luiz Fernando Novais,1988-10-07,452.146.814-64,88259240,Pastor da Prata,MG,Brasil,F,81 1786 3741,45214681464@exemplo.com.br,2024-09-17
4590fe47-30a1-4d8e-aa9e-0d2a0545e244,Aurora Correia,2005-08-29,439.168.096-13,94815-710,Mendonça da Praia,MT,Brasil,M,+55 21 0196-7072,43916809613@exemplo.com.br,2024-08-09
96a315fe-f9c3-4d62-8a64-da5209e1f622,Pedro Miguel Novaes,2002-02-15,879.765.767-92,03017-599,Macedo do Galho,GO,Brasil,F,51 7534 2669,87976576792@exemplo.com.br,2024-03-21
88cec47b-5938-4c00-b829-e635e3633d6f,João Miguel Brito,1953-05-30,168.660.575-77,24706-260,Guerra da Praia,ES,Brasil,M,(081) 0365 0896,16866057577@exemplo.com.br,2024-06-17
9af06600-436b-4a73-b023-dec7579e87ff,Sophie Guerra,1996-05-30,476.680.016-42,43479638,Pastor,MT,Brasil,F,31 4966 1741,47668001642@exemplo.com.br,2023-11-16
18577d67-58ab-4887-af9a-c55a813d5e72,Luiz Felipe Campos,1949-01-02,418.834.684-56,63724566,Moreira,DF,Brasil,M,71 6642-7488,41883468456@exemplo.com.br,2023-08-11
f2c78943-7608-4480-a908-30df9bf1e9c8,Ana Beatriz Silva,1967-06-13,686.867.806-10,27414931,da Cunha de da Cruz,AL,Brasil,M,+55 (081) 6679-9558,68686780610@exemplo.com.br,2025-02-04
5d64bca8-dbc0-49fe-a584-688614ef9191,Agatha Andrade,1959-02-07,141.578.193-45,97464-483,Rocha das Pedras,AL,Brasil,F,0800 737 3986,14157819345@exemplo.com.br,2023-11-08
12b14c8a-600f-4693-a46e-0f331634fcad,Isaque da Conceição,1984-09-21,895.917.240-45,60913-508,Souza,SE,Brasil,M,+55 11 1991-9144,89591724045@exemplo.com.br,2024-09-03
2c4f1dd6-3a5d-41d9-9361-474415831fff,Bruna Souza,1950-02-09,242.237.915-22,68596-378,Garcia de Monteiro,AL,Brasil,M,0800 372 7341,24223791522@exemplo.com.br,2024-10-08
19fb715c-5245-4f79-8c2d-0d5e2f965f27,Brenda Aparecida,1979-03-04,057.046.346-48,41323872,Nogueira de Pastor,PA,Brasil,F,+55 (081) 8692 1945,05704634648@exemplo.com.br,2025-03-31
027d8ae6-e5fa-4916-9b80-88a13fbe95be,Oliver Oliveira,1937-02-28,039.585.923-16,09304-556,Novais dos Dourados,SC,Brasil,F,(061) 0530 5693,03958592316@exemplo.com.br,2024-07-04
6b19a89d-6739-4a0c-8f56-b3e1140e48df,Sr. Dom Garcia,1949-05-20,633.282.344-19,68315-910,Fogaça Grande,MA,Brasil,M,(084) 6841-3351,63328234419@exemplo.com.br,2024-11-17
801b6acd-39a7-41fe-85fb-6cfa11556030,Nathan da Rocha,2003-09-19,670.105.902-00,08398710,Albuquerque,RS,Brasil,F,(084) 0926 6405,67010590200@exemplo.com.br,2024-05-23
0d4df142-a01d-48af-bd5d-c5c3ea6bdc6b,José Miguel Lima,1976-02-03,696.914.494-24,51661-731,Carvalho de Caldeira,AP,Brasil,F,41 2497 6754,69691449424@exemplo.com.br,2023-11-15
be93bb00-5a94-4bfe-a488-52aa2e2b3f8a,Heloisa Gonçalves,1945-08-09,017.624.685-02,90386111,Sousa de Ferreira,RN,Brasil,F,(031) 0649-2991,01762468502@exemplo.com.br,2023-11-02
7590f8fb-a538-43be-a228-0e38f7006330,Emanuelly Lopes,2005-07-11,390.825.341-41,15279-920,Cavalcante,PB,Brasil,M,11 0391 0670,39082534141@exemplo.com.br,2023-07-21
244e781f-9a7c-4c0b-882b-98e4e8687ef3,Sra. Maitê Cirino,1937-01-04,333.521.609-89,56087-099,Souza,PR,Brasil,F,0800 000 7815,33352160989@exemplo.com.br,2023-11-14
0f8156d8-3dba-412a-a4f4-2da5360226d5,Ravy Novaes,1947-04-19,812.138.226-00,17331-223,Fogaça do Campo,GO,Brasil,M,+55 (031) 8557 2761,81213822600@exemplo.com.br,2023-11-12
386c0e8e-834c-462c-8ba6-5eb520f45bba,Miguel Montenegro,1963-12-07,328.259.830-17,84092592,Azevedo,GO,Brasil,F,21 2163 8573,32825983017@exemplo.com.br,2025-04-25
cbeb2ee3-50a1-4ec7-b59a-1303a8254e8e,Ayla Pires,1951-05-17,519.855.426-32,23112-883,Barbosa de Minas,MA,Brasil,M,+55 (081) 7133 6188,51985542632@exemplo.com.br,2024-01-18
daca6a40-18f3-48cb-8807-90ba52cc1ea0,Rebeca Araújo,1938-07-05,773.939.207-05,93692160,Castro,MT,Brasil,M,+55 81 0547 1255,77393920705@exemplo.com.br,2023-12-31
0a968d06-c6bf-4038-b067-d75b1f50585d,Rael Mendonça,1948-07-11,836.020.439-49,74012-674,Santos do Norte,PE,Brasil,F,+55 21 3612 4271,83602043949@exemplo.com.br,2025-01-12
804bbb2b-d2bc-40f9-86d6-108e213db0a7,Sr. Diogo Cavalcanti,1983-03-20,915.149.905-43,98728-691,Ramos,MA,Brasil,M,11 0372-8436,91514990543@exemplo.com.br,2025-03-06
e4e0b7e9-318d-4718-a028-14567c4452a3,Rebeca Mendes,1998-11-28,267.132.445-77,09035-163,Lopes,MT,Brasil,M,(041) 7509 4154,26713244577@exemplo.com.br,2024-12-23
7a189f0c-0403-4eb5-869d-ba40d492f53b,Ryan Costela,1993-03-30,531.932.512-12,36641963,Souza,AP,Brasil,F,51 1082 5624,53193251212@exemplo.com.br,2024-11-13
798fa52e-e067-4bb2-bfa8-9c922b9a389b,Ana Julia Fogaça,1993-02-16,968.763.557-75,15632932,Dias,MT,Brasil,F,+55 (061) 3083 0434,96876355775@exemplo.com.br,2025-01-01
b90e9b37-d633-4934-ad89-8a190990a9e6,Sra. Maria Julia Novaes,1940-05-06,209.266.993-51,94687-817,Pinto do Norte,PB,Brasil,M,(041) 9465-4590,20926699351@exemplo.com.br,2025-04-17
17a04370-a16d-4ada-93cf-1f77d9ee490f,Dr. Davi Lucca Leão,1981-04-15,345.908.770-53,79084349,da Cruz das Flores,PR,Brasil,F,(051) 1957-9546,34590877053@exemplo.com.br,2024-07-02
4e52953e-dff2-46ba-8dae-7a3088e02076,Eloá Costa,1994-11-11,955.816.010-03,62872963,Guerra,RN,Brasil,F,71 4236 0876,95581601003@exemplo.com.br,2024-10-08
f332049e-e7a6-4912-b506-de98aa3d5a7b,Renan Macedo,1950-12-25,343.623.039-94,93022687,Vasconcelos dos Dourados,PI,Brasil,M,+55 71 3108 9497,34362303994@exemplo.com.br,2024-08-21
8230624a-3064-40e2-b5c1-6b53374f88e5,Antony Novaes,1967-05-16,188.394.711-01,46536-003,Aparecida,MG,Brasil,M,(061) 1798 6968,18839471101@exemplo.com.br,2025-01-17
6c8f9b99-22f1-4062-a624-88a507a89bd9,Mariane Cardoso,1938-10-06,021.790.559-78,56649761,Farias,PE,Brasil,M,0500-887-7822,02179055978@exemplo.com.br,2024-06-28
3665c0bf-bd10-4b21-97b9-69435f4ddbe0,Cecília Oliveira,1984-05-26,271.445.655-90,06751275,Aragão,RN,Brasil,F,0900-348-2032,27144565590@exemplo.com.br,2025-05-23
528c20f5-2877-4af3-86db-146b930d0d4f,Julia Carvalho,1971-06-30,560.952.439-54,34401890,Garcia das Flores,ES,Brasil,M,21 3521-6237,56095243954@exemplo.com.br,2025-05-16
744f57a0-ae81-4320-bb79-29ce591a47b4,Lara Ferreira,2004-11-10,153.046.734-98,48107883,Siqueira de Ramos,AC,Brasil,F,(041) 1381-7997,15304673498@exemplo.com.br,2024-08-14
bf6988a7-d1ae-4cc0-a3f3-1c2469a44b2c,Matteo Farias,1990-05-28,746.957.818-96,24090905,Sá de Fernandes,SC,Brasil,M,+55 81 1979 8067,74695781896@exemplo.com.br,2024-05-01
c8aaebee-cf1d-4cf0-ae37-8dd4cdb31c8d,Sr. Pedro Henrique Duarte,1973-06-15,416.655.547-77,18228-822,Vargas,AP,Brasil,M,+55 (081) 9286-0616,41665554777@exemplo.com.br,2024-01-11
46532659-478e-4d86-8f06-650480e38426,João Felipe Porto,1998-04-16,865.182.623-65,70725220,Montenegro,PB,Brasil,M,+55 (071) 9761-4643,86518262365@exemplo.com.br,2024-12-16
c8efa0be-5ae2-4cf0-83f7-fa7e58830922,Anna Liz Sampaio,1953-04-16,213.445.181-96,49953-847,Duarte,RS,Brasil,M,+55 61 2302-4813,21344518196@exemplo.com.br,2025-04-24
0de58b93-c82e-4353-b5a5-92d24da951d3,Murilo Castro,1989-05-30,959.128.499-19,11396-384,Lima,CE,Brasil,F,+55 (084) 3767-9591,95912849919@exemplo.com.br,2024-12-16
fdf521bb-f81f-465c-ba64-47f63467f3e2,Dr. Benicio Gomes,1938-04-05,857.894.366-10,76080465,da Costa de da Conceição,GO,Brasil,F,+55 11 4659 1560,85789436610@exemplo.com.br,2023-07-27
b9bdc817-3b14-468c-afce-dd59a6059ffe,Maria Isis Almeida,1965-10-14,256.193.980-77,40309-348,da Mata de Goiás,RR,Brasil,F,+55 61 9638 1781,25619398077@exemplo.com.br,2023-12-22
55932bf5-a6e8-4d5f-926f-0af5e9ae22aa,Sra. Jade Nogueira,1999-01-13,252.337.574-54,61873345,Campos do Sul,BA,Brasil,F,+55 (031) 7528 7615,25233757454@exemplo.com.br,2024-08-21
1fd1352d-d9fa-4e55-a796-ddc768cebed9,Manuella Lima,1947-07-27,905.582.795-27,40808-679,da Luz,PI,Brasil,F,+55 (061) 6257-1365,90558279527@exemplo.com.br,2025-02-19
84bdf752-1ba6-4f9c-bd44-f9abbda1b783,Caroline Sampaio,1978-09-11,097.450.654-20,72213938,Moura do Galho,BA,Brasil,M,+55 61 2891-4092,09745065420@exemplo.com.br,2023-09-01
04c3baf6-27ad-4b3f-9ad2-58370d5ac261,João Felipe Sampaio,1956-07-08,277.999.855-86,71097421,Brito,SC,Brasil,M,(071) 4367 9579,27799985586@exemplo.com.br,2024-02-04
48f90e71-8ef6-41bc-a62c-0c02b6d9fbdb,Sra. Sara Nascimento,1989-09-06,181.970.379-93,59808-939,Nascimento,AM,Brasil,F,0800 378 7760,18197037993@exemplo.com.br,2025-02-15
22f52e70-e7be-477a-b460-011f4a18bc3d,Maria Alice Duarte,2001-08-28,609.735.293-31,79770-404,Moreira,SP,Brasil,F,+55 (084) 2443 3660,60973529331@exemplo.com.br,2025-05-12
4479b729-ccc3-42ef-a24d-75a440d25d5b,Dr. Vinicius Araújo,1942-12-30,603.000.491-29,15148622,Sampaio de Viana,RR,Brasil,M,(011) 3174 1442,60300049129@exemplo.com.br,2025-05-25
63e0a61e-787d-4229-9438-6393e5286e20,Bella Rocha,1956-12-02,731.265.609-68,80270227,Moreira da Mata,RO,Brasil,F,+55 (071) 9357 8614,73126560968@exemplo.com.br,2024-06-20
42e1acbc-bf12-4739-abfa-65e3fb519710,Luiz Miguel Sá,1951-07-17,668.776.820-94,55690-810,Siqueira dos Dourados,RO,Brasil,F,(051) 5505 9674,66877682094@exemplo.com.br,2024-03-13
1ac0551b-6dea-4f39-b0d0-faf23d3daeb6,João Gabriel Gomes,1980-03-16,536.761.012-80,66644927,Novaes,PI,Brasil,M,(051) 8431 9427,53676101280@exemplo.com.br,2024-06-30
7fb63c56-7b76-46b3-913c-29b44dcd1c3f,Lorenzo Pacheco,1937-05-17,942.690.048-81,15984-518,Silva,PA,Brasil,F,+55 41 9000-4754,94269004881@exemplo.com.br,2023-08-23
d789089a-9ab4-4393-9f5d-6d23377c4131,Dom da Cruz,1943-11-25,619.465.792-53,17142-121,Fogaça,AC,Brasil,F,31 8129 0289,61946579253@exemplo.com.br,2024-11-22
e7e32514-de2c-48ef-b32c-8dbd8e7462d5,Clara Lopes,1946-02-08,265.832.899-50,29900477,Cirino,AC,Brasil,F,+55 81 0898-6758,26583289950@exemplo.com.br,2023-11-21
45e242cb-0de6-48e9-83af-f154097063de,Vitor Gabriel Andrade,1945-04-20,543.559.693-16,14557691,da Rosa,PR,Brasil,F,11 3615 8953,54355969316@exemplo.com.br,2024-04-10
83ebc755-5c71-45e0-bf49-b316c3199bb4,Ana Liz Fernandes,1975-07-03,357.950.096-89,57199578,da Conceição das Flores,PI,Brasil,F,81 9932 4121,35795009689@exemplo.com.br,2023-11-05
eadc2471-62f2-4958-8429-ce3a364e503f,Caroline Vieira,1970-06-19,956.758.112-48,47138121,Alves de Goiás,AC,Brasil,F,81 5190 5689,95675811248@exemplo.com.br,2024-07-27
04060ca4-2e04-43f9-ad2e-670e36555685,Isabelly Melo,1941-01-15,025.593.761-33,70407-047,da Luz da Mata,SE,Brasil,M,+55 41 5289 4673,02559376133@exemplo.com.br,2024-06-24
f4750d79-efe3-465b-a5d0-21a3ab60cf77,Samuel Moraes,1958-10-28,143.337.381-80,61402324,Brito,AM,Brasil,F,+55 (084) 2371 4306,14333738180@exemplo.com.br,2024-12-31
ce106b7c-f59a-4388-b4ee-c4fdede7bf52,Luiz Felipe Vargas,1939-08-21,239.746.928-47,75634270,Pimenta,RO,Brasil,F,+55 61 8556 5129,23974692847@exemplo.com.br,2023-07-24
245c8b9a-edcf-4d8a-be57-c284a85c6e94,Levi Sales,2003-05-14,190.625.628-44,25171-316,Costela,AL,Brasil,F,+55 31 8346-8361,19062562844@exemplo.com.br,2023-08-11
dff7370e-6ab2-411d-b8f0-df559ec64ccb,Stephany Dias,1950-01-06,382.941.367-87,37943128,Araújo Grande,BA,Brasil,F,+55 71 5110 9874,38294136787@exemplo.com.br,2024-09-25
39f08e1c-c83a-4149-9089-ad1b0c3b71bf,Dra. Isabella Cassiano,1995-10-31,894.580.766-74,00771-373,Gomes da Prata,AM,Brasil,M,(021) 4305-3529,89458076674@exemplo.com.br,2025-01-12
6fe9dfdd-4463-4bff-b264-282328ecd43f,Breno Abreu,1985-08-14,651.264.295-31,00531-078,Silveira da Prata,DF,Brasil,F,+55 (031) 1273-4640,65126429531@exemplo.com.br,2024-02-05
d71b5d0c-3bf9-4dbd-a55f-42a84f09bcec,Maria Clara da Luz,1953-12-01,886.490.616-10,87333698,Correia de da Cunha,SP,Brasil,M,(021) 2268 9874,88649061610@exemplo.com.br,2023-10-22
3c82b8a7-6540-4c68-b5dd-2f33c8e58949,Dra. Maria Liz Aragão,1954-08-20,751.799.605-21,26156087,Ferreira de Freitas,RN,Brasil,F,+55 (031) 0077-9401,75179960521@exemplo.com.br,2024-01-09
2196f04c-61f3-4eac-9192-b8819325655f,Luigi Brito,1942-05-15,777.140.294-43,92070-089,da Paz,AP,Brasil,M,0800-541-6499,77714029443@exemplo.com.br,2025-02-07
b1d0c28c-b722-48f7-9b61-c3cb10a9b7b1,Antônio da Paz,1964-10-27,549.529.115-43,82375-085,Fernandes Grande,MG,Brasil,F,+55 84 3396-5559,54952911543@exemplo.com.br,2023-09-11
17da26f8-be28-44cd-b278-7c15ca5daa35,Nicolas Cavalcanti,1952-01-09,298.503.401-01,41992359,Nunes,PA,Brasil,F,+55 (061) 0071-0929,29850340101@exemplo.com.br,2024-02-28
554250f5-9213-4da3-8f5a-f28fd1633667,Luiz Fernando da Luz,1983-12-29,292.035.647-24,54473-251,Araújo da Serra,AC,Brasil,M,(061) 0565-4169,29203564724@exemplo.com.br,2024-08-29
dcfc9468-7694-4d6d-9ea1-de54059148b5,Antony Pastor,1936-04-13,619.952.837-14,23116-871,Gomes,PA,Brasil,M,21 4726-9698,61995283714@exemplo.com.br,2024-10-20
97d66159-a31f-4d45-b517-70c2414a2f04,Caio Borges,1980-02-23,845.159.846-97,13613-452,Sampaio,AC,Brasil,F,61 2363-5604,84515984697@exemplo.com.br,2025-04-10
267b8008-65b0-4cb9-9eba-e1c362a53c32,Valentim Caldeira,1941-11-26,337.105.342-57,28878-673,Moreira de Lima,TO,Brasil,F,31 9863-6157,33710534257@exemplo.com.br,2024-12-08
6a118614-02de-4d4a-889a-da9a2ba0c6e0,Lucas Dias,1981-10-19,715.050.634-09,90016418,da Luz,AM,Brasil,F,+55 (061) 9401 9117,71505063409@exemplo.com.br,2024-10-31
035d20c1-25cc-449d-b74f-22f5073687b0,Stella Pinto,1936-10-06,935.291.550-50,91398971,Nogueira das Flores,RN,Brasil,F,+55 (051) 6690 3223,93529155050@exemplo.com.br,2025-06-05
7cca1f35-d945-47db-bbb2-0fde945b6260,José Fernandes,1945-01-10,551.563.071-97,54671-696,Albuquerque,SC,Brasil,F,(071) 6714 1851,55156307197@exemplo.com.br,2024-12-12
a4c1218c-1244-459e-acdb-b66af92d28ec,Heloisa Duarte,1981-10-14,640.738.217-42,81733074,da Paz Grande,RS,Brasil,M,84 8788 9270,64073821742@exemplo.com.br,2024-06-09
73b39248-2dd4-4eb5-8153-4e31fcf9ed05,Thomas Pimenta,1967-04-17,708.829.712-72,98892547,Ramos de Rios,AL,Brasil,F,41 9153 6145,70882971272@exemplo.com.br,2025-02-12
1379f79e-22f8-4c7f-8272-53fd1946adf3,Luara Vieira,2002-09-25,051.760.583-79,58119-588,Castro do Galho,DF,Brasil,F,0300 977 6419,05176058379@exemplo.com.br,2024-05-18
6bd8045a-0f36-401d-9770-2c87dcfaae3b,Ísis Silva,1971-06-12,923.127.359-25,11993-147,Melo,AP,Brasil,F,+55 (084) 7578 9804,92312735925@exemplo.com.br,2023-09-15
6583e244-d126-4e5a-bcb1-8c131c46a957,Nicolas da Conceição,1957-10-31,319.809.123-41,76250-076,Dias das Pedras,SP,Brasil,M,0300-109-8947,31980912341@exemplo.com.br,2024-09-03
4ef5258a-a678-483b-83ec-8dcf15f2d327,Valentina Rios,1993-09-21,777.216.969-89,10509-622,Barbosa de Sampaio,DF,Brasil,F,+55 (081) 5377-9156,77721696989@exemplo.com.br,2024-09-09
4c0ab20a-521d-4f8f-ad8a-7dcebb8b26cb,Ana Julia Pinto,1958-01-30,023.410.995-97,47856-014,Santos,DF,Brasil,F,+55 61 7029 3535,02341099597@exemplo.com.br,2025-03-02
e153c042-bc25-47df-8131-eed70ff72606,Catarina Cunha,2003-11-13,527.161.519-51,10982341,Barros,PR,Brasil,F,+55 41 7541 7717,52716151951@exemplo.com.br,2024-07-07
86a87b2c-e14f-48e6-bf2e-34e8ae9b7c23,Helena Moura,1978-04-01,293.810.552-13,54546440,Marques de Rocha,SE,Brasil,M,+55 (041) 1574-0326,29381055213@exemplo.com.br,2025-03-28
8d1f63eb-a736-4419-8d69-c082ba990485,Diego Camargo,1940-02-24,390.635.621-38,34860581,Correia,AM,Brasil,M,(071) 4351-5179,39063562138@exemplo.com.br,2024-08-17
1a5970e3-d5b4-4bb6-94e8-4e3f0d7f0938,Dom Rocha,1965-10-10,871.864.648-22,94632-902,da Mota do Campo,PI,Brasil,F,31 6292-5932,87186464822@exemplo.com.br,2023-08-01
3840f66f-c039-438b-bf46-e1041c1d2b05,Vicente Camargo,1941-11-25,482.927.269-46,95740-546,da Luz do Amparo,DF,Brasil,F,+55 (041) 7350-3658,48292726946@exemplo.com.br,2025-05-29
682ff6d9-8dbc-4e77-843b-f93296ec1b29,Maria Laura Rocha,1937-06-07,736.871.615-97,34142431,Teixeira de da Costa,RJ,Brasil,M,+55 (061) 7906-7780,73687161597@exemplo.com.br,2024-04-26
1e726c09-8dcc-402e-8f1b-5b2dcd68589a,Theodoro Pereira,1996-07-15,127.946.356-67,16281-955,Costela,BA,Brasil,M,+55 51 7195 2476,12794635667@exemplo.com.br,2024-05-09
a6bf2660-4a33-46fd-9c72-c0b85aadae07,Cecilia Porto,1939-03-08,336.420.598-51,75760415,Pires de Rios,AM,Brasil,M,+55 51 1079 4810,33642059851@exemplo.com.br,2024-06-03
